t,Load,PV,P_imp,P_exp,P_ch,P_dis,P_curt,P_share,E,c_grid,c_sell,P_simul_imp_exp
1768,1.765,0.0185560391419377,1.7464439608580622,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1769,1.4295,0.0400613825183559,1.389438617481644,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1770,1.6915,0.0282641655804351,1.6632358344195648,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1771,1.6035,0.0330567849614654,1.5704432150385343,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1772,1.686,0.0392011687832991,1.6467988312167008,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1773,1.552,0.030107480726985103,1.5218925192730148,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1774,1.511,0.0631642656884506,1.447835734311549,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1775,1.563,0.0539476899556999,1.5090523100443,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1776,1.647,0.032811009608592,1.614188990391408,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1777,1.9745,0.0196620282298678,1.954837971770132,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1778,1.684,0.021505343376418,1.662494656623582,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1779,1.6605,0.0448540018993861,1.615645998100614,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1780,1.654,0.0350229877844521,1.6189770122155478,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1781,1.6375,0.056282555807997,1.5812174441920028,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1782,1.598,0.0516128241034031,1.546387175896597,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1783,1.493,0.11305666232174041,1.3799433376782595,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1784,1.747,0.18261108718489838,1.5643889128151016,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1785,1.7835,0.11428553908610739,1.6692144609138926,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1786,1.6505,0.10728094152921688,1.543219058470783,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1787,1.687,0.1135482130274871,1.5734517869725129,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1788,1.8415,0.0667280083051141,1.7747719916948856,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1789,1.577,0.0404300455476659,1.536569954452334,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1790,1.7565,0.0421504730177794,1.7143495269822204,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1791,1.5715,0.0737326058620046,1.4977673941379952,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1792,1.608,0.0618125012476471,1.546187498752353,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1793,2.1985,0.0160982856132042,2.182401714386796,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1794,1.5945,0.0197849159063045,1.5747150840936954,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1795,1.5625,0.0140091951137808,1.5484908048862192,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1796,1.558,0.0142549704666541,1.543745029533346,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1797,1.836,0.0192933652005578,1.8167066347994425,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1798,2.2085,0.0014746521172399,2.20702534788276,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1799,1.7705,0.0,1.7705,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1800,1.478,0.0,1.478,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1801,1.796,0.0,1.796,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1802,1.558,0.0,1.558,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1803,1.569,0.0,1.569,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1804,1.94,0.0,1.94,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1805,1.714,0.0,1.714,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1806,1.253,0.0,1.253,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1807,1.324,0.0,1.324,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1808,1.315,0.0,1.315,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1809,1.616,0.0,1.616,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1810,1.27,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1811,1.3855,0.0,1.3855,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1812,1.2875,0.0,1.2875,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1813,1.4035,0.0,1.4035,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1814,1.5485,0.0,1.5485,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1815,1.3075,0.0,1.3075,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1816,1.473,0.0,1.473,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1817,1.52,0.0,1.52,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1818,1.67,0.0,1.67,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1819,1.7365,0.0,1.7365,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1820,1.3115,0.0,1.3115,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1821,1.2795,0.0,1.2795,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1822,1.5345,0.0,1.5345,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1823,1.5,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1824,1.3195,0.0,1.3195,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1825,1.2515,0.0,1.2515,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1826,1.366,0.0,1.366,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1827,1.617,0.0,1.617,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1828,1.366,0.0,1.366,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1829,1.2525,0.0,1.2525,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1830,1.3055,0.0,1.3055,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1831,1.2565,0.0,1.2565,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1832,1.3755,0.0,1.3755,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1833,1.347,0.0,1.347,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1834,1.352,0.0,1.352,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1835,1.42,0.0,1.42,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1836,1.777,0.0,1.777,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1837,1.467,0.0,1.467,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1838,1.2575,0.0,1.2575,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1839,1.3975,0.0,1.3975,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1840,1.2385,0.0,1.2385,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1841,1.309,0.0,1.309,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1842,1.2525,0.0,1.2525,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1843,1.2875,0.0,1.2875,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1844,1.1645,0.0,1.1645,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1845,1.567,0.0,1.567,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1846,1.7845,0.0,1.7845,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1847,1.5495,0.0,1.5495,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1848,1.269,0.0,1.269,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1849,1.2955,0.0,1.2955,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1850,1.5155,0.0,1.5155,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1851,1.5895,0.0,1.5895,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1852,1.295,0.0,1.295,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1853,1.2955,0.0,1.2955,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1854,1.437,0.0,1.437,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1855,1.2835,0.0,1.2835,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1856,1.27,0.0,1.27,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1857,1.318,0.007864811291947,1.310135188708053,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1858,1.2395,0.0121658799672306,1.2273341200327694,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1859,1.3655,0.0159753979367676,1.3495246020632323,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1860,1.4705,0.0192933652005578,1.451206634799442,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1861,1.2255,0.0261750750810116,1.1993249249189883,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1862,1.586,0.031336357491351996,1.5546636425086482,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1863,1.3395,0.028387053256871603,1.3111129467431284,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1864,1.777,0.0314592451677886,1.7455407548322113,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1865,1.267,0.0404300455476659,1.226569954452334,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1866,1.345,0.0696773125395944,1.2753226874604056,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1867,1.251,0.1114591225280636,1.1395408774719362,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1868,1.307,0.1493085268705596,1.1576914731294403,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1869,1.322,0.1818737611262784,1.1401262388737217,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1870,1.2705,0.2259904369670444,1.0445095630329555,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1871,1.23,0.2356985634055416,0.9943014365944584,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1872,1.428,0.1629490589550304,1.2650509410449695,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1873,1.3045,0.2264819876727911,1.0780180123272087,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1874,1.3875,0.1810135473912216,1.2064864526087782,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1875,1.3305,0.1747462758929511,1.1557537241070488,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1876,1.31,0.15557579836883,1.15442420163117,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1877,1.5185,0.2965279632416949,1.221972036758305,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1878,1.3935,0.279938126922745,1.1135618730772552,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1879,1.2865,0.22562177393773442,1.0608782260622656,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1880,1.564,0.2114896911475169,1.3525103088524832,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1881,1.292,0.1477109870768826,1.1442890129231174,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1882,1.379,0.16540681248376382,1.213593187516236,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1883,1.3475,0.1002763439723264,1.2472236560276737,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1884,1.278,0.1201841475550676,1.1578158524449322,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1885,1.307,0.1156373035269106,1.1913626964730892,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1886,1.265,0.0750843703028081,1.1899156296971918,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1887,1.4555,0.0401842701947924,1.4153157298052077,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1888,1.4345,0.0442395635172026,1.3902604364827975,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1889,1.357,0.0414131469591591,1.3155868530408408,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1890,1.317,0.0481719691631764,1.2688280308368234,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1891,1.4145,0.035391650813762096,1.3791083491862377,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1892,1.3585,0.023348658522968,1.335151341477032,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1893,1.396,0.0167127239953876,1.3792872760046122,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1894,1.2635,0.0072503729097637,1.256249627090236,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1895,1.293,0.0020890904994233,1.2909109095005764,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1896,1.358,0.0,1.358,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1897,1.6525,0.0,1.6525,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1898,1.527,0.0,1.527,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1899,1.5735,0.0,1.5735,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1900,1.524,0.0,1.524,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1901,1.2555,0.0,1.2555,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1902,1.2775,0.0,1.2775,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1903,1.531,0.0,1.531,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1904,1.307,0.0,1.307,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1905,1.253,0.0,1.253,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1906,1.31,0.0,1.31,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1907,1.2275,0.0,1.2275,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1908,1.547,0.0,1.547,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1909,1.5555,0.0,1.5555,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1910,1.5815,0.0,1.5815,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1911,1.7785,0.0,1.7785,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1912,1.3325,0.0,1.3325,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1913,1.234,0.0,1.234,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1914,1.2475,0.0,1.2475,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1915,1.312,0.0,1.312,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1916,1.365,0.0,1.365,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1917,1.5325,0.0,1.5325,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1918,1.624,0.0,1.624,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1919,1.5225,0.0,1.5225,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1920,1.284,0.0,1.284,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1921,1.2035,0.0,1.2035,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1922,1.2665,0.0,1.2665,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1923,1.5975,0.0,1.5975,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1924,1.2575,0.0,1.2575,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1925,1.5315,0.0,1.5315,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1926,1.3565,0.0,1.3565,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1927,1.263,0.0,1.263,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1928,1.3205,0.0,1.3205,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1929,1.413,0.0,1.413,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1930,1.2995,0.0,1.2995,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1931,1.403,0.0,1.403,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1932,1.3225,0.0,1.3225,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1933,1.387,0.0,1.387,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1934,1.509,0.0,1.509,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1935,1.5635,0.0,1.5635,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1936,1.2975,0.0,1.2975,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1937,1.3065,0.0,1.3065,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1938,1.4545,0.0,1.4545,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1939,1.277,0.0,1.277,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1940,1.47,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1941,1.364,0.0,1.364,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1942,1.1035,0.0,1.1035,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1943,1.351,0.0,1.351,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1944,1.313,0.0,1.313,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1945,1.2955,0.0,1.2955,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1946,1.111,0.0,1.111,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1947,1.7635,0.0,1.7635,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1948,1.4655,0.0,1.4655,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1949,1.265,0.0,1.265,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1950,1.349,0.0,1.349,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1951,1.273,0.0,1.273,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1952,1.2385,0.0009831014114931999,1.2375168985885066,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1953,1.516,0.0081105866448204,1.5078894133551797,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1954,1.611,0.012411655320104,1.598588344679896,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1955,1.342,0.0159753979367676,1.3260246020632325,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1956,1.4465,0.0189247021712477,1.427575297828752,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1957,1.285,0.0221197817586013,1.2628802182413983,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1958,1.345,0.0245775352873348,1.320422464712665,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1959,1.5595,0.0266666257867584,1.5328333742132416,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1960,1.6845,0.0298617053741119,1.654638294625888,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1961,1.845,0.039324056459735995,1.805675943540264,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1962,3.047,0.0651304685114374,2.9818695314885626,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1963,3.5875,0.1028569851774966,3.4846430148225034,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1964,3.5095,0.14218104163723239,3.367318958362768,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1965,3.3065,0.1791702322446714,3.127329767755329,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1966,3.083,0.2114896911475169,2.871510308852483,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1967,3.248,0.2211978175860141,3.026802182413986,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1968,3.56,0.24319471166817888,3.316805288331821,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1969,3.2345,0.23090594402451142,3.003594055975489,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1970,3.461,0.2392623060222054,3.2217376939777944,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1971,3.235,0.2588014465756374,2.9761985534243625,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1972,3.1625,0.2709673265428674,2.8915326734571325,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1973,3.114,0.30623608968019245,2.8077639103198075,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1974,2.632,0.2537630518417324,2.378236948158268,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1975,3.138,0.19207343827052212,2.9459265617294776,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1976,2.834,0.15348670786940638,2.680513292130594,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1977,3.186,0.1359137701389619,3.050086229861038,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1978,3.104,0.1231334517895478,2.980866548210452,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1979,3.9155,0.1274345204648314,3.788065479535169,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1980,3.231,0.11317954999817709,3.1178204500018225,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1981,3.1145,0.10187388376600309,3.0126261162339967,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1982,3.2895,0.0680797727459176,3.2214202272540824,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1983,2.8265,0.055053679043630094,2.77144632095637,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1984,2.738,0.0437480128114561,2.694251987188544,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1985,2.6215,0.0385867304011156,2.582913269598885,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1986,2.7805,0.0364976399016921,2.744002360098308,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1987,2.811,0.0337941110200854,2.7772058889799145,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1988,2.9575,0.0275268395218149,2.929973160478185,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1989,2.8295,0.0185560391419377,2.8109439608580624,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1990,2.745,0.0081105866448204,2.7368894133551795,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1991,2.756,0.0020890904994233,2.7539109095005765,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1992,2.8025,0.0,2.8025,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1993,3.7095,0.0,3.7095,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1994,2.4985,0.0,2.4985,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1995,2.292,0.0,2.292,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1996,1.8645,0.0,1.8645,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1997,1.9225,0.0,1.9225,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1998,1.4205,0.0,1.4205,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
1999,1.501,0.0,1.501,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2000,1.7085,0.0,1.7085,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2001,1.4095,0.0,1.4095,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2002,1.333,0.0,1.333,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2003,1.3145,0.0,1.3145,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2004,1.349,0.0,1.349,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2005,1.642,0.0,1.642,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2006,1.3595,0.0,1.3595,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2007,1.3495,0.0,1.3495,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2008,1.5305,0.0,1.5305,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2009,1.789,0.0,1.789,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2010,1.4505,0.0,1.4505,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2011,1.4745,0.0,1.4745,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2012,1.446,0.0,1.446,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2013,1.3005,0.0,1.3005,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2014,1.2925,0.0,1.2925,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
2015,1.495,0.0,1.495,0.0,0.0,0.0,0.0,0.0,0.7,0.25,0.05,0.0
